,Unnamed:_0,Invoice_ID,Branch,City,Customer_type,Gender,Product_line,Unit_price,Quantity,Tax_5%,Total,Date,Time,Payment,cogs,gross_margin_percentage,gross_income,Rating,Latitude,Longitude
5226,,FIM-79-HQ3V,D,Bangkok,Member,Female,Food and beverages,66.58029340284637,8,26.632117361138548,559.2744645839094,2021-03-14,13:00,Ewallet,532.6423472227709,4.761905,26.632117361138548,3.7473618611567328,13.736717,100.523186
5227,,MLV-78-6FED,F,Luang Prabang,Member,Male,Food and beverages,89.67544393983259,6,26.90263318194978,564.9552968209454,2021-06-05,18:13,Credit card,538.0526636389956,4.761905,26.90263318194978,7.110358926943382,19.889271,102.133453
5228,,OHD-12-2GQI,A,Vientiane,Member,Male,Electronic accessories,81.76359418970297,3,12.264539128455446,257.55532169756435,2021-07-30,11:41,Cash,245.2907825691089,4.761905,12.264539128455446,9.004492831809086,17.974855,102.630867
5229,,TFO-03-5JY0,D,Bangkok,Member,Female,Home and lifestyle,44.344996648044436,9,19.955248491619997,419.06021832401996,2021-03-10,16:39,Ewallet,399.10496983239995,4.761905,19.955248491619997,7.07110886014288,13.736717,100.523186
5230,,UJB-59-ETCN,C,Luang Prabang,Member,Male,Electronic accessories,35.91428992333613,4,7.182857984667226,150.84001767801175,2021-10-27,13:26,Cash,143.6571596933445,4.761905,7.182857984667226,8.450328199097127,19.889271,102.133453
5231,,JCS-36-1TJJ,D,Luang Prabang,Normal,Female,Sports and travel,35.69594038656031,4,7.139188077312062,149.9229496235533,2021-05-24,10:36,Ewallet,142.78376154624124,4.761905,7.139188077312062,5.8920453072502275,19.889271,102.133453
5232,,QZE-97-XUET,C,Chiang Mai,Member,Female,Electronic accessories,41.37320353389248,2,4.137320353389248,86.8837274211742,2021-07-18,15:06,Cash,82.74640706778496,4.761905,4.137320353389248,1.6203089921063074,18.796143,98.979263
5233,,XOH-29-2YCT,B,Chiang Mai,Member,Female,Sports and travel,54.416528805229504,3,8.162479320784426,171.41206573647293,2021-07-25,10:51,Ewallet,163.2495864156885,4.761905,8.162479320784426,1.904195903576506,18.796143,98.979263
5234,,SJQ-79-BG94,F,Luang Prabang,Member,Male,Sports and travel,47.49377326245488,4,9.498754652490977,199.4738477023105,2021-07-20,14:36,Ewallet,189.97509304981952,4.761905,9.498754652490977,5.989527805302239,19.889271,102.133453
5235,,TCK-70-9OL7,A,Vientiane,Member,Male,Sports and travel,21.970361888889208,7,7.689626661111223,161.48215988333567,2021-08-27,16:35,Credit card,153.79253322222445,4.761905,7.689626661111223,3.9502087177789864,17.974855,102.630867
5236,,HZS-71-FT01,D,Vientiane,Member,Male,Fashion accessories,24.711027250051746,3,3.7066540875077623,77.839735837663,2021-03-09,16:23,Ewallet,74.13308175015524,4.761905,3.7066540875077623,2.985112662732484,17.974855,102.630867
5237,,XXD-56-B5TK,C,Vientiane,Member,Female,Electronic accessories,40.86366484583651,8,16.345465938334605,343.2547847050267,2021-06-20,11:00,Credit card,326.9093187666921,4.761905,16.345465938334605,5.196312345723587,17.974855,102.630867
5238,,DRB-93-U7HU,E,Luang Prabang,Member,Female,Fashion accessories,60.58576900529716,8,24.234307602118864,508.92045964449613,2021-10-24,10:44,Ewallet,484.6861520423773,4.761905,24.234307602118864,6.998470668138714,19.889271,102.133453
5239,,MTL-52-J6UO,A,Chiang Mai,Normal,Female,Home and lifestyle,63.33975551201453,2,6.333975551201453,133.0134865752305,2021-03-11,10:40,Cash,126.67951102402905,4.761905,6.333975551201453,4.4649275296227255,18.796143,98.979263
5240,,SRT-24-ZZER,B,Luang Prabang,Normal,Male,Electronic accessories,53.7586358406967,4,10.75172716813934,225.78627053092612,2021-10-14,13:08,Cash,215.0345433627868,4.761905,10.75172716813934,8.222880314416074,19.889271,102.133453
5241,,GIR-02-C2H7,C,Chiang Mai,Normal,Female,Home and lifestyle,76.4898293086763,8,30.595931723470525,642.5145661928809,2021-01-17,16:22,Credit card,611.9186344694104,4.761905,30.595931723470525,7.646709219142543,18.796143,98.979263
5242,,OWL-95-GK3U,F,Vientiane,Normal,Male,Home and lifestyle,76.3523909881063,1,3.8176195494053147,80.17001053751162,2021-05-17,11:17,Ewallet,76.3523909881063,4.761905,3.8176195494053147,7.614233939436101,17.974855,102.630867
5243,,XOU-95-ZCXD,F,Chiang Mai,Member,Male,Sports and travel,48.48647245186497,1,2.4243236225932487,50.91079607445822,2021-08-07,14:46,Credit card,48.48647245186497,4.761905,2.4243236225932487,9.866707207096496,18.796143,98.979263
5244,,CJI-04-2B5I,B,Luang Prabang,Normal,Male,Electronic accessories,21.199672968484983,4,4.239934593696996,89.03862646763693,2021-11-07,10:06,Cash,84.79869187393993,4.761905,4.239934593696996,3.657069796344713,19.889271,102.133453
5245,,UZI-18-TU2L,B,Luang Prabang,Member,Male,Home and lifestyle,57.715729279041085,2,5.771572927904109,121.20303148598627,2021-01-06,16:42,Ewallet,115.43145855808217,4.761905,5.771572927904109,6.8025302770680565,19.889271,102.133453
5246,,QHC-37-RGA7,F,Luang Prabang,Normal,Male,Food and beverages,44.332215759444935,1,2.2166107879722468,46.54882654741718,2021-07-17,17:54,Credit card,44.332215759444935,4.761905,2.2166107879722468,8.699305061442821,19.889271,102.133453
5247,,VBF-61-H9XE,D,Chiang Mai,Normal,Male,Home and lifestyle,22.4130690787333,8,8.96522763149332,188.26978026135973,2021-05-12,17:14,Cash,179.3045526298664,4.761905,8.96522763149332,6.215719905225199,18.796143,98.979263
5248,,ACM-87-N20Z,D,Vientiane,Member,Male,Food and beverages,98.36354889683552,2,9.836354889683554,206.5634526833546,2021-12-29,12:18,Cash,196.72709779367105,4.761905,9.836354889683554,8.105519585038534,17.974855,102.630867
5249,,USC-47-QQ1V,C,Luang Prabang,Member,Male,Electronic accessories,43.2779850352092,4,8.65559700704184,181.76753714787864,2021-12-10,17:56,Ewallet,173.1119401408368,4.761905,8.65559700704184,4.73006967255921,19.889271,102.133453
5250,,LPI-89-KIQG,E,Luang Prabang,Normal,Female,Fashion accessories,66.32180556591078,3,9.948270834886618,208.91368753261895,2021-07-03,13:07,Ewallet,198.96541669773234,4.761905,9.948270834886618,6.314422110893242,19.889271,102.133453
5251,,TZW-01-LSIW,C,Chiang Mai,Normal,Male,Electronic accessories,54.11159752029369,2,5.41115975202937,113.63435479261676,2021-01-18,10:01,Ewallet,108.22319504058738,4.761905,5.41115975202937,1.5009975352389544,18.796143,98.979263
5252,,GDC-33-LN1Q,E,Vientiane,Normal,Male,Fashion accessories,22.85454512950895,8,9.14181805180358,191.97817908787516,2021-08-01,18:49,Credit card,182.8363610360716,4.761905,9.14181805180358,9.87190845242332,17.974855,102.630867
5253,,BZJ-84-IHYF,B,Chiang Mai,Normal,Female,Fashion accessories,14.998926103531351,3,2.2498389155297027,47.24661722612375,2021-02-17,11:23,Credit card,44.99677831059405,4.761905,2.2498389155297027,8.200166333035755,18.796143,98.979263
5254,,ZVZ-60-O0Z6,A,Bangkok,Member,Female,Electronic accessories,66.3192473573763,9,29.843661310819336,626.716887527206,2021-01-29,14:52,Ewallet,596.8732262163867,4.761905,29.843661310819336,8.819281644683045,13.736717,100.523186
5255,,FIM-48-8HTU,C,Bangkok,Normal,Female,Home and lifestyle,32.2319683313097,5,8.057992082827425,169.21783373937592,2021-06-02,15:07,Ewallet,161.1598416565485,4.761905,8.057992082827425,7.248648503286515,13.736717,100.523186
5256,,FQQ-10-J1BI,C,Luang Prabang,Normal,Female,Health and beauty,31.928859965234352,9,14.367986984355458,301.7277266714646,2021-11-28,17:24,Ewallet,287.35973968710914,4.761905,14.367986984355458,2.6744502952782954,19.889271,102.133453
5257,,QZO-59-JSPE,E,Chiang Mai,Normal,Male,Home and lifestyle,96.12785707392796,3,14.419178561089195,302.8027497828731,2021-08-26,12:24,Cash,288.3835712217839,4.761905,14.419178561089195,1.2792559817622904,18.796143,98.979263
5258,,CXA-61-4GA5,B,Chiang Mai,Normal,Female,Home and lifestyle,51.55959738801622,5,12.889899347004055,270.6878862870852,2021-11-15,12:00,Ewallet,257.7979869400811,4.761905,12.889899347004055,8.781909469624122,18.796143,98.979263
5259,,IWI-98-YASD,B,Luang Prabang,Normal,Female,Sports and travel,12.648345985062033,6,3.79450379551861,79.6845797058908,2021-09-22,14:22,Credit card,75.89007591037219,4.761905,3.79450379551861,4.5669758836251075,19.889271,102.133453
5260,,YGX-95-XV42,E,Bangkok,Member,Female,Sports and travel,40.58584436348261,9,18.263629963567173,383.5362292349106,2021-07-18,12:40,Cash,365.27259927134344,4.761905,18.263629963567173,3.3747838843592795,13.736717,100.523186
5261,,KQN-54-J7NY,B,Vientiane,Member,Female,Home and lifestyle,62.6042388027004,8,25.04169552108016,525.8756059426834,2021-01-14,10:53,Ewallet,500.8339104216032,4.761905,25.04169552108016,6.055056629550499,17.974855,102.630867
5262,,HHC-24-IZYW,F,Vientiane,Member,Male,Food and beverages,39.57106766654087,2,3.9571067666540873,83.09924209973583,2021-10-03,15:39,Credit card,79.14213533308174,4.761905,3.9571067666540873,4.788086702281474,17.974855,102.630867
5263,,AWX-39-VP08,D,Bangkok,Member,Female,Fashion accessories,12.416675863072808,2,1.2416675863072808,26.075019312452895,2021-01-10,12:27,Cash,24.833351726145615,4.761905,1.2416675863072808,6.864993961188013,13.736717,100.523186
5264,,MVZ-52-K9FE,F,Luang Prabang,Member,Female,Sports and travel,49.98801389200619,5,12.497003473001548,262.4370729330325,2021-05-19,14:10,Cash,249.94006946003094,4.761905,12.497003473001548,5.354139097490623,19.889271,102.133453
5265,,QLQ-70-N3G2,A,Luang Prabang,Normal,Female,Home and lifestyle,19.531570255730006,5,4.882892563932502,102.54074384258253,2021-06-16,14:55,Credit card,97.65785127865003,4.761905,4.882892563932502,7.275098263962436,19.889271,102.133453
5266,,MFM-02-QKB0,C,Vientiane,Member,Female,Health and beauty,65.7244022196434,5,16.43110055491085,345.0531116531278,2021-05-27,16:50,Credit card,328.62201109821694,4.761905,16.43110055491085,8.680809425582286,17.974855,102.630867
5267,,JPJ-76-0T72,A,Vientiane,Member,Male,Food and beverages,65.76283902004192,4,13.152567804008385,276.2039238841761,2021-09-02,16:41,Cash,263.0513560801677,4.761905,13.152567804008385,2.7600130986021014,17.974855,102.630867
5268,,EUW-03-6066,C,Bangkok,Normal,Female,Electronic accessories,13.398322563856064,8,5.359329025542426,112.54590953639094,2021-03-11,17:52,Credit card,107.18658051084851,4.761905,5.359329025542426,3.9648959250893814,13.736717,100.523186
5269,,KFJ-25-9L5E,D,Bangkok,Member,Female,Home and lifestyle,36.15996354394395,5,9.039990885985988,189.83980860570574,2021-11-24,14:29,Cash,180.79981771971975,4.761905,9.039990885985988,4.93134027913575,13.736717,100.523186
5270,,ORP-84-0M0I,B,Chiang Mai,Member,Female,Home and lifestyle,47.231763736510345,1,2.3615881868255175,49.59335192333586,2021-11-17,10:44,Cash,47.231763736510345,4.761905,2.3615881868255175,9.658526032248744,18.796143,98.979263
5271,,LAH-56-JNR7,F,Bangkok,Member,Male,Fashion accessories,59.523768807326014,5,14.880942201831505,312.4997862384616,2021-04-14,17:05,Cash,297.6188440366301,4.761905,14.880942201831505,4.288002521927368,13.736717,100.523186
5272,,TYL-68-I5ZM,E,Bangkok,Member,Female,Food and beverages,36.64570867373756,1,1.8322854336868781,38.477994107424436,2021-08-17,15:52,Cash,36.64570867373756,4.761905,1.8322854336868781,4.429898646333665,13.736717,100.523186
5273,,FLF-70-2FE9,F,Vientiane,Normal,Female,Sports and travel,35.89718612962584,4,7.1794372259251675,150.76818174442852,2021-11-12,14:34,Ewallet,143.58874451850335,4.761905,7.1794372259251675,6.88125270663605,17.974855,102.630867
5274,,SZQ-54-DIUV,D,Vientiane,Normal,Male,Sports and travel,98.47136406252335,1,4.923568203126168,103.39493226564952,2021-05-18,12:47,Credit card,98.47136406252335,4.761905,4.923568203126168,4.772797389009543,17.974855,102.630867
5275,,IOT-82-PEX0,A,Chiang Mai,Member,Female,Sports and travel,13.767651614880991,6,4.130295484464297,86.73620517375025,2021-11-15,11:40,Ewallet,82.60590968928595,4.761905,4.130295484464297,9.561013710756447,18.796143,98.979263
5276,,VIL-75-15SE,E,Vientiane,Normal,Male,Electronic accessories,99.01408726820367,6,29.704226180461106,623.7887497896832,2021-02-05,17:42,Ewallet,594.0845236092221,4.761905,29.704226180461106,9.050218844278994,17.974855,102.630867
5277,,SOS-34-PK27,B,Vientiane,Member,Male,Food and beverages,14.297674697055687,1,0.7148837348527843,15.01255843190847,2021-04-28,12:04,Ewallet,14.297674697055687,4.761905,0.7148837348527843,5.620678999981057,17.974855,102.630867
5278,,SCZ-77-6GQO,D,Vientiane,Normal,Female,Food and beverages,35.95072850152172,8,14.38029140060869,301.9861194127825,2021-09-12,14:07,Ewallet,287.6058280121738,4.761905,14.38029140060869,6.8029771055306485,17.974855,102.630867
5279,,RCC-85-P5WH,E,Bangkok,Normal,Female,Sports and travel,54.43217694724151,4,10.886435389448302,228.61514317841434,2021-11-09,15:22,Cash,217.72870778896603,4.761905,10.886435389448302,1.522275056952585,13.736717,100.523186
5280,,ZHY-24-VA36,D,Vientiane,Normal,Male,Sports and travel,22.896850871289267,2,2.2896850871289267,48.083386829707464,2021-12-01,14:15,Cash,45.793701742578534,4.761905,2.2896850871289267,7.261574752291583,17.974855,102.630867
5281,,PUU-20-TD2S,D,Luang Prabang,Normal,Male,Fashion accessories,22.136172626685145,1,1.1068086313342573,23.2429812580194,2021-01-20,10:07,Cash,22.136172626685145,4.761905,1.1068086313342573,7.36480785654129,19.889271,102.133453
5282,,WMN-26-Z1FM,B,Bangkok,Normal,Female,Health and beauty,33.068144193485125,3,4.960221629022769,104.16465420947814,2021-10-25,13:31,Cash,99.20443258045538,4.761905,4.960221629022769,4.2327936607888725,13.736717,100.523186
5283,,GHI-08-464G,C,Vientiane,Normal,Male,Health and beauty,97.61564652162126,7,34.16547628256745,717.4750019339162,2021-01-21,14:48,Ewallet,683.3095256513488,4.761905,34.16547628256745,2.977145952627454,17.974855,102.630867
5284,,BKC-36-PXG5,E,Bangkok,Normal,Male,Home and lifestyle,44.210517298710776,8,17.68420691948431,371.36834530917054,2021-09-13,12:49,Cash,353.6841383896862,4.761905,17.68420691948431,9.235705616353151,13.736717,100.523186
5285,,HEP-59-Q1Z2,B,Vientiane,Normal,Female,Home and lifestyle,60.93953544422727,5,15.234883861056819,319.93256108219316,2021-09-05,11:12,Ewallet,304.69767722113636,4.761905,15.234883861056819,4.84034410724615,17.974855,102.630867
5286,,LBG-85-OIUE,D,Chiang Mai,Normal,Male,Food and beverages,73.38622621434817,7,25.685179175021858,539.388762675459,2021-06-15,10:21,Cash,513.7035835004372,4.761905,25.685179175021858,6.883354943215396,18.796143,98.979263
5287,,GBZ-24-1M8X,B,Chiang Mai,Normal,Male,Food and beverages,76.79996519717893,2,7.679996519717894,161.27992691407576,2021-12-15,17:02,Credit card,153.59993039435787,4.761905,7.679996519717894,1.2999591547863036,18.796143,98.979263
5288,,PIQ-03-8R1J,C,Chiang Mai,Normal,Male,Electronic accessories,71.92368697108193,4,14.384737394216387,302.0794852785441,2021-09-12,10:29,Credit card,287.69474788432774,4.761905,14.384737394216387,4.726604499191526,18.796143,98.979263
5289,,KAT-79-846Y,F,Vientiane,Member,Male,Electronic accessories,40.323537387255236,6,12.09706121617657,254.03828553970797,2021-03-19,11:50,Credit card,241.9412243235314,4.761905,12.09706121617657,8.35532929912492,17.974855,102.630867
5290,,KBM-67-HYIJ,E,Chiang Mai,Normal,Male,Health and beauty,20.055504462045622,5,5.0138761155114056,105.29139842573952,2021-10-07,15:29,Credit card,100.27752231022811,4.761905,5.0138761155114056,4.4881840036064355,18.796143,98.979263
5291,,RXE-84-XSUV,C,Bangkok,Member,Male,Home and lifestyle,35.35448277998898,6,10.606344833996694,222.73324151393055,2021-10-09,12:24,Cash,212.12689667993385,4.761905,10.606344833996694,6.428450441231892,13.736717,100.523186
5292,,QYP-32-VHNR,A,Chiang Mai,Normal,Female,Health and beauty,28.926570409255596,2,2.8926570409255596,60.74579785943675,2021-12-31,10:22,Credit card,57.85314081851119,4.761905,2.8926570409255596,2.888702204360855,18.796143,98.979263
5293,,HIJ-78-9PA4,E,Chiang Mai,Member,Male,Health and beauty,22.26495743823851,7,7.792735103383478,163.64743717105304,2021-02-03,17:08,Credit card,155.85470206766956,4.761905,7.792735103383478,4.7487308395560355,18.796143,98.979263
5294,,FJG-82-76WU,C,Chiang Mai,Member,Female,Home and lifestyle,12.204705857645683,8,4.881882343058273,102.51952920422374,2021-04-09,17:36,Ewallet,97.63764686116546,4.761905,4.881882343058273,9.34873946247868,18.796143,98.979263
5295,,TXC-84-HQPX,D,Chiang Mai,Member,Female,Electronic accessories,94.21532641525728,9,42.39689688686578,890.3348346241813,2021-05-23,10:14,Credit card,847.9379377373156,4.761905,42.39689688686578,6.0980657473093345,18.796143,98.979263
5296,,GGR-78-IOBT,E,Bangkok,Normal,Female,Fashion accessories,92.89309478908044,6,27.867928436724128,585.2264971712067,2021-02-24,10:46,Cash,557.3585687344826,4.761905,27.867928436724128,9.117383131836384,13.736717,100.523186
5297,,TSK-64-R94L,E,Luang Prabang,Normal,Female,Fashion accessories,14.537530506715234,7,5.088135677350333,106.85084922435698,2021-01-03,17:54,Ewallet,101.76271354700664,4.761905,5.088135677350333,9.11817369540589,19.889271,102.133453
5298,,CHZ-88-4BW4,B,Chiang Mai,Normal,Female,Fashion accessories,25.577611553836164,1,1.2788805776918082,26.856492131527972,2021-11-28,14:57,Cash,25.577611553836164,4.761905,1.2788805776918082,9.497330203820315,18.796143,98.979263
5299,,TQZ-24-XB2D,D,Vientiane,Normal,Female,Home and lifestyle,22.55504243165143,9,10.149769094243144,213.145150979106,2021-08-07,12:08,Ewallet,202.99538188486287,4.761905,10.149769094243144,9.058524940720947,17.974855,102.630867
5300,,GPO-74-WRQK,A,Luang Prabang,Member,Female,Sports and travel,35.31006409793656,6,10.59301922938097,222.45340381700032,2021-07-30,13:13,Cash,211.86038458761936,4.761905,10.59301922938097,1.0295301610927057,19.889271,102.133453
5301,,MSY-03-IY9V,F,Chiang Mai,Normal,Female,Sports and travel,28.3661983430867,4,5.673239668617341,119.13803304096415,2021-11-01,15:26,Credit card,113.4647933723468,4.761905,5.673239668617341,9.406134024234373,18.796143,98.979263
5302,,VPR-12-528T,C,Luang Prabang,Normal,Male,Sports and travel,95.12681836580695,9,42.80706826461313,898.9484335568757,2021-05-29,13:56,Ewallet,856.1413652922625,4.761905,42.80706826461313,2.2371349517683874,19.889271,102.133453
5303,,YVF-80-Z8YZ,B,Vientiane,Normal,Female,Food and beverages,17.575339290418345,1,0.8787669645209173,18.454106254939262,2021-08-20,13:23,Credit card,17.575339290418345,4.761905,0.8787669645209173,1.359336260000355,17.974855,102.630867
5304,,ZGW-72-K6X9,C,Vientiane,Normal,Female,Electronic accessories,29.05037443040529,2,2.9050374430405292,61.00578630385111,2021-03-29,12:23,Cash,58.10074886081058,4.761905,2.9050374430405292,1.4984968112024752,17.974855,102.630867
5305,,REG-54-5B0N,A,Chiang Mai,Normal,Female,Electronic accessories,17.2650974124623,3,2.589764611869345,54.385056849256245,2021-07-30,12:29,Cash,51.7952922373869,4.761905,2.589764611869345,4.140245756587902,18.796143,98.979263
5306,,WWU-75-64YP,A,Chiang Mai,Normal,Male,Food and beverages,98.23468137799928,1,4.911734068899964,103.14641544689924,2021-08-11,14:16,Ewallet,98.23468137799928,4.761905,4.911734068899964,6.587236767419142,18.796143,98.979263
5307,,TKD-63-R003,E,Vientiane,Normal,Female,Health and beauty,92.65721581873045,2,9.265721581873045,194.58015321933394,2021-10-23,15:46,Cash,185.3144316374609,4.761905,9.265721581873045,4.6208007686709776,17.974855,102.630867
5308,,ZCQ-03-XQT4,A,Bangkok,Normal,Male,Fashion accessories,74.49684307888698,2,7.449684307888699,156.44337046566267,2021-05-28,11:34,Cash,148.99368615777396,4.761905,7.449684307888699,1.2299885618444153,13.736717,100.523186
5309,,FWS-26-5LIU,C,Luang Prabang,Member,Female,Sports and travel,48.3375728997922,7,16.918150514927273,355.2811608134727,2021-07-26,10:10,Ewallet,338.3630102985454,4.761905,16.918150514927273,5.288343707572432,19.889271,102.133453
5310,,KHK-77-DQKK,D,Bangkok,Member,Female,Fashion accessories,27.116032197159328,6,8.134809659147798,170.83100284210377,2021-12-26,15:36,Credit card,162.69619318295597,4.761905,8.134809659147798,4.9791766804334205,13.736717,100.523186
5311,,XCI-93-55US,D,Chiang Mai,Normal,Male,Sports and travel,29.934075251812818,9,13.470333863315767,282.8770111296311,2021-08-15,11:46,Ewallet,269.40667726631534,4.761905,13.470333863315767,7.811643389514822,18.796143,98.979263
5312,,UUZ-31-7GB9,E,Bangkok,Normal,Female,Fashion accessories,49.87360077004103,5,12.46840019251026,261.8364040427154,2021-12-26,17:56,Cash,249.36800385020516,4.761905,12.46840019251026,3.516516085828945,13.736717,100.523186
5313,,XPZ-76-E60Q,F,Bangkok,Normal,Male,Health and beauty,79.14004042028334,9,35.6130181891275,747.8733819716775,2021-07-03,12:27,Cash,712.26036378255,4.761905,35.6130181891275,2.9577805641493042,13.736717,100.523186
5314,,QJX-08-C5O0,C,Luang Prabang,Normal,Male,Fashion accessories,33.825654639906304,9,15.221544587957837,319.6524363471146,2021-02-10,15:21,Ewallet,304.43089175915674,4.761905,15.221544587957837,3.303450619089636,19.889271,102.133453
5315,,GGV-58-8Y15,C,Chiang Mai,Member,Female,Fashion accessories,37.9712721281182,2,3.7971272128118203,79.73967146904822,2021-07-01,15:39,Ewallet,75.9425442562364,4.761905,3.7971272128118203,3.733658403668632,18.796143,98.979263
5316,,XHK-12-Y8ZK,A,Luang Prabang,Member,Female,Home and lifestyle,63.994986226402354,9,28.797743801881058,604.7526198395022,2021-02-13,14:25,Credit card,575.9548760376211,4.761905,28.797743801881058,6.392483860304498,19.889271,102.133453
5317,,ISG-59-J0DO,C,Vientiane,Normal,Male,Fashion accessories,31.395642605042823,3,4.709346390756424,98.8962742058849,2021-07-29,17:43,Cash,94.18692781512847,4.761905,4.709346390756424,5.243729369068719,17.974855,102.630867
5318,,FHH-81-DQ2J,B,Luang Prabang,Member,Male,Home and lifestyle,62.57967591635232,3,9.386951387452848,197.1259791365098,2021-12-03,12:31,Cash,187.73902774905696,4.761905,9.386951387452848,4.032051086611521,19.889271,102.133453
5319,,CZP-80-BEUX,F,Luang Prabang,Member,Female,Electronic accessories,44.84178039450561,9,20.17880117752753,423.75482472807806,2021-09-07,16:48,Credit card,403.57602355055053,4.761905,20.17880117752753,4.368827424553106,19.889271,102.133453
5320,,VYD-12-DIEU,A,Vientiane,Normal,Female,Food and beverages,13.093138531121323,7,4.582598485892463,96.23456820374172,2021-03-25,13:36,Ewallet,91.65196971784925,4.761905,4.582598485892463,4.338312941430786,17.974855,102.630867
5321,,PUK-20-LVI8,B,Bangkok,Normal,Female,Fashion accessories,46.24311576087675,8,18.4972463043507,388.4421723913647,2021-05-19,16:37,Ewallet,369.944926087014,4.761905,18.4972463043507,9.751660252392856,13.736717,100.523186
5322,,HIN-02-XI1O,E,Luang Prabang,Normal,Male,Electronic accessories,92.75727515672304,7,32.46504630485307,681.7659724019144,2021-08-19,15:12,Credit card,649.3009260970613,4.761905,32.46504630485307,3.0969728924765727,19.889271,102.133453
5323,,KFG-12-DXTP,D,Vientiane,Member,Female,Home and lifestyle,36.38006912201145,9,16.371031104905153,343.7916532030082,2021-01-12,11:10,Ewallet,327.420622098103,4.761905,16.371031104905153,8.362554042450327,17.974855,102.630867
5324,,GCK-36-A3P8,E,Chiang Mai,Member,Male,Fashion accessories,39.05491504928221,8,15.621966019712884,328.06128641397055,2021-09-30,11:33,Credit card,312.43932039425766,4.761905,15.621966019712884,7.373897538293683,18.796143,98.979263
5325,,PGT-61-6BDA,D,Bangkok,Normal,Female,Fashion accessories,15.93467992533582,4,3.186935985067164,66.92565568641044,2021-03-31,17:06,Ewallet,63.73871970134328,4.761905,3.186935985067164,1.0501300504319553,13.736717,100.523186
5326,,SQZ-09-VS5T,E,Vientiane,Normal,Male,Health and beauty,65.35427037123648,2,6.5354270371236485,137.2439677795966,2021-01-25,10:40,Ewallet,130.70854074247296,4.761905,6.5354270371236485,9.938585963129391,17.974855,102.630867
5327,,RVT-06-RP0B,C,Bangkok,Member,Male,Electronic accessories,86.4318127868505,5,21.60795319671263,453.76701713096514,2021-01-26,17:28,Ewallet,432.1590639342525,4.761905,21.60795319671263,7.807954335702163,13.736717,100.523186
5328,,IJE-04-MBRK,B,Vientiane,Member,Female,Sports and travel,41.76306037837915,2,4.176306037837915,87.70242679459622,2021-06-02,18:51,Credit card,83.5261207567583,4.761905,4.176306037837915,7.142046277157122,17.974855,102.630867
5329,,NYK-16-Y8PZ,D,Luang Prabang,Normal,Male,Sports and travel,31.62210017679896,4,6.324420035359792,132.81282074255563,2021-03-01,14:26,Credit card,126.48840070719584,4.761905,6.324420035359792,4.647922369089736,19.889271,102.133453
5330,,LJU-77-YSS6,A,Bangkok,Member,Male,Health and beauty,96.09506687474727,2,9.609506687474727,201.79964043696927,2021-03-01,14:58,Credit card,192.19013374949455,4.761905,9.609506687474727,5.996827800228607,13.736717,100.523186
5331,,WTG-09-FE2L,B,Luang Prabang,Normal,Male,Home and lifestyle,77.05653531323397,5,19.26413382830849,404.5468103944783,2021-10-10,18:23,Cash,385.2826765661698,4.761905,19.26413382830849,3.2794380610072316,19.889271,102.133453
5332,,BEF-66-ADLU,A,Vientiane,Normal,Male,Sports and travel,61.044720335493814,6,18.313416100648144,384.58173811361104,2021-06-20,15:30,Cash,366.26832201296287,4.761905,18.313416100648144,1.3193506463112774,17.974855,102.630867
5333,,ZAK-71-QKLX,B,Luang Prabang,Member,Male,Sports and travel,37.49780497103957,1,1.8748902485519787,39.37269521959155,2021-03-17,10:14,Credit card,37.49780497103957,4.761905,1.8748902485519787,8.524194926013756,19.889271,102.133453
5334,,XPE-28-IG41,B,Luang Prabang,Member,Female,Food and beverages,29.871821617876076,8,11.948728647150432,250.92330159015904,2021-10-03,16:24,Cash,238.9745729430086,4.761905,11.948728647150432,9.068360443130546,19.889271,102.133453
5335,,VJF-81-ZUWH,E,Vientiane,Member,Female,Electronic accessories,74.41696351004205,2,7.441696351004206,156.2756233710883,2021-07-27,13:35,Cash,148.8339270200841,4.761905,7.441696351004206,2.462235729528159,17.974855,102.630867
5336,,JUE-18-VJRE,D,Luang Prabang,Normal,Male,Home and lifestyle,56.960993542360974,5,14.240248385590244,299.0452160973951,2021-06-04,14:15,Ewallet,284.80496771180486,4.761905,14.240248385590244,8.083504862611598,19.889271,102.133453
5337,,OCJ-50-6SB0,D,Luang Prabang,Normal,Female,Fashion accessories,56.85398351226829,8,22.74159340490732,477.57346150305364,2021-06-29,17:58,Ewallet,454.83186809814634,4.761905,22.74159340490732,7.670374059570928,19.889271,102.133453
5338,,ZOT-41-YMEQ,B,Luang Prabang,Normal,Male,Electronic accessories,16.633883680501942,5,4.1584709201254855,87.32788932263519,2021-03-23,14:51,Ewallet,83.1694184025097,4.761905,4.1584709201254855,2.605375017424814,19.889271,102.133453
5339,,ARN-03-W33B,C,Chiang Mai,Normal,Male,Home and lifestyle,56.09750290836453,3,8.41462543625468,176.70713416134828,2021-01-10,17:42,Cash,168.2925087250936,4.761905,8.41462543625468,4.796459223173144,18.796143,98.979263
5340,,OXZ-66-5LZ1,C,Chiang Mai,Normal,Female,Sports and travel,84.04696279355443,6,25.21408883806633,529.4958655993929,2021-08-31,14:55,Cash,504.28177676132657,4.761905,25.21408883806633,4.804821287506931,18.796143,98.979263
